date,report_name,report_agency,visits,language
2019-05-07 00:00:00,language,health-human-services,973,bg
2019-05-07 00:00:00,language,health-human-services,967,fi
2019-05-07 00:00:00,language,health-human-services,953,es-py
2019-05-07 00:00:00,language,health-human-services,890,hr
2019-05-07 00:00:00,language,health-human-services,797,en-hk
2019-05-07 00:00:00,language,health-human-services,785,fil
2019-05-07 00:00:00,language,health-human-services,774,es-pr
2019-05-07 00:00:00,language,health-human-services,765,en-id
2019-05-07 00:00:00,language,health-human-services,759,sr
2019-05-07 00:00:00,language,health-human-services,746,es-ni
2019-05-07 00:00:00,language,health-human-services,721,it-ch
2019-05-07 00:00:00,language,health-human-services,719,nb
2019-05-07 00:00:00,language,health-human-services,715,pt
2019-05-07 00:00:00,language,health-human-services,663,es-la
2019-05-07 00:00:00,language,health-human-services,570,en-de
2019-05-07 00:00:00,language,health-human-services,520,uk
2019-05-07 00:00:00,language,health-human-services,475,ar-iq
2019-05-07 00:00:00,language,health-human-services,440,en-nl
2019-05-07 00:00:00,language,health-human-services,404,en-zg
2019-05-07 00:00:00,language,health-human-services,403,ar-jo
2019-05-07 00:00:00,language,health-human-services,386,en-be
2019-05-07 00:00:00,language,health-human-services,368,ms-my
2019-05-07 00:00:00,language,health-human-services,352,is-is
2019-05-07 00:00:00,language,health-human-services,332,en-pr
2019-05-07 00:00:00,language,health-human-services,332,en-se
2019-05-07 00:00:00,language,health-human-services,324,en-ng
2019-05-07 00:00:00,language,health-human-services,312,en-ke
2019-05-07 00:00:00,language,health-human-services,285,mr-in
2019-05-07 00:00:00,language,health-human-services,283,ru-ua
2019-05-07 00:00:00,language,health-human-services,260,lv
2019-05-07 00:00:00,language,health-human-services,257,en-il
2019-05-07 00:00:00,language,health-human-services,254,en-zw
2019-05-07 00:00:00,language,health-human-services,246,es-es_tradnl
2019-05-07 00:00:00,language,health-human-services,217,en-ch
2019-05-07 00:00:00,language,health-human-services,215,en-tt
2019-05-07 00:00:00,language,health-human-services,210,(not set)
2019-05-07 00:00:00,language,health-human-services,196,en-jm
2019-05-07 00:00:00,language,health-human-services,165,gu-in
2019-05-07 00:00:00,language,health-human-services,158,ar-om
2019-05-07 00:00:00,language,health-human-services,158,ar-sy
2019-05-07 00:00:00,language,health-human-services,154,et
2019-05-07 00:00:00,language,health-human-services,150,eu
2019-05-07 00:00:00,language,health-human-services,148,gl
2019-05-07 00:00:00,language,health-human-services,148,ta
2019-05-07 00:00:00,language,health-human-services,146,ar-ye
2019-05-07 00:00:00,language,health-human-services,146,el-cy
2019-05-07 00:00:00,language,health-human-services,145,en-dk
2019-05-07 00:00:00,language,health-human-services,144,en-fi
2019-05-07 00:00:00,language,health-human-services,140,en-ae
2019-05-07 00:00:00,language,health-human-services,140,mk-mk
2019-05-07 00:00:00,language,health-human-services,138,"es-es,es"
2019-05-07 00:00:00,language,health-human-services,134,bn-in
2019-05-07 00:00:00,language,health-human-services,131,fil-ph
2019-05-07 00:00:00,language,health-human-services,130,ka-ge
2019-05-07 00:00:00,language,health-human-services,128,en-bd
2019-05-07 00:00:00,language,health-human-services,124,cy
2019-05-07 00:00:00,language,health-human-services,123,fr-dz
2019-05-07 00:00:00,language,health-human-services,122,es-cu
2019-05-07 00:00:00,language,health-human-services,119,en-gh
2019-05-07 00:00:00,language,health-human-services,119,ga-ie
2019-05-07 00:00:00,language,health-human-services,119,ta-in
2019-05-07 00:00:00,language,health-human-services,114,gl-es
2019-05-07 00:00:00,language,health-human-services,110,az-az
2019-05-07 00:00:00,language,health-human-services,106,en-bw
2019-05-07 00:00:00,language,health-human-services,103,bn
2019-05-07 00:00:00,language,health-human-services,103,fr-tn
2019-05-07 00:00:00,language,health-human-services,101,en-as
2019-05-06 00:00:00,language,health-human-services,7786831,en-us
2019-05-06 00:00:00,language,health-human-services,913405,en-gb
2019-05-06 00:00:00,language,health-human-services,789494,es-es
2019-05-06 00:00:00,language,health-human-services,530691,es-419
2019-05-06 00:00:00,language,health-human-services,348791,zh-cn
2019-05-06 00:00:00,language,health-human-services,268408,es-us
2019-05-06 00:00:00,language,health-human-services,163121,es
2019-05-06 00:00:00,language,health-human-services,144701,en-ca
2019-05-06 00:00:00,language,health-human-services,138274,en-au
2019-05-06 00:00:00,language,health-human-services,128470,es-xl
2019-05-06 00:00:00,language,health-human-services,111547,pt-br
2019-05-06 00:00:00,language,health-human-services,93426,it-it
2019-05-06 00:00:00,language,health-human-services,93326,fr-fr
2019-05-06 00:00:00,language,health-human-services,88451,de-de
2019-05-06 00:00:00,language,health-human-services,86451,es-mx
2019-05-06 00:00:00,language,health-human-services,73517,en
2019-05-06 00:00:00,language,health-human-services,70779,zh-tw
2019-05-06 00:00:00,language,health-human-services,69521,ja-jp
2019-05-06 00:00:00,language,health-human-services,62064,ko-kr
2019-05-06 00:00:00,language,health-human-services,58448,nl-nl
2019-05-06 00:00:00,language,health-human-services,54940,en-in
2019-05-06 00:00:00,language,health-human-services,48791,tr-tr
2019-05-06 00:00:00,language,health-human-services,47576,de
2019-05-06 00:00:00,language,health-human-services,46592,ja
2019-05-06 00:00:00,language,health-human-services,42189,ru-ru
2019-05-06 00:00:00,language,health-human-services,36135,fr
2019-05-06 00:00:00,language,health-human-services,30854,sv-se
2019-05-06 00:00:00,language,health-human-services,30054,es-ar
2019-05-06 00:00:00,language,health-human-services,24665,pl-pl
2019-05-06 00:00:00,language,health-human-services,24020,pt-pt
2019-05-06 00:00:00,language,health-human-services,22425,da-dk
2019-05-06 00:00:00,language,health-human-services,20678,nb-no
2019-05-06 00:00:00,language,health-human-services,18540,es-co
2019-05-06 00:00:00,language,health-human-services,17910,ar
2019-05-06 00:00:00,language,health-human-services,17215,el-gr
2019-05-06 00:00:00,language,health-human-services,15434,en-sg
2019-05-06 00:00:00,language,health-human-services,15413,es-cl
2019-05-06 00:00:00,language,health-human-services,15293,en-za
2019-05-06 00:00:00,language,health-human-services,14926,vi-vn
2019-05-06 00:00:00,language,health-human-services,13902,es-pe
2019-05-06 00:00:00,language,health-human-services,13432,th-th
2019-05-06 00:00:00,language,health-human-services,12782,en-ie
2019-05-06 00:00:00,language,health-human-services,12236,id-id
2019-05-06 00:00:00,language,health-human-services,11889,he-il
2019-05-06 00:00:00,language,health-human-services,11188,fi-fi
2019-05-06 00:00:00,language,health-human-services,10675,en-ph
2019-05-06 00:00:00,language,health-human-services,10224,ca-es
2019-05-06 00:00:00,language,health-human-services,10221,de-ch
2019-05-06 00:00:00,language,health-human-services,9899,pl
2019-05-06 00:00:00,language,health-human-services,9859,hu-hu
2019-05-06 00:00:00,language,health-human-services,9664,cs-cz
2019-05-06 00:00:00,language,health-human-services,9438,ru
2019-05-06 00:00:00,language,health-human-services,8973,en-nz
2019-05-06 00:00:00,language,health-human-services,8137,ro-ro
2019-05-06 00:00:00,language,health-human-services,8131,nl-be
2019-05-06 00:00:00,language,health-human-services,8025,fr-ca
2019-05-06 00:00:00,language,health-human-services,7031,it
2019-05-06 00:00:00,language,health-human-services,6658,id
2019-05-06 00:00:00,language,health-human-services,6586,de-at
2019-05-06 00:00:00,language,health-human-services,6428,nl
2019-05-06 00:00:00,language,health-human-services,5398,hr-hr
2019-05-06 00:00:00,language,health-human-services,5262,sk-sk
2019-05-06 00:00:00,language,health-human-services,4932,ca
2019-05-06 00:00:00,language,health-human-services,4120,fr-ch
2019-05-06 00:00:00,language,health-human-services,3788,fr-be
2019-05-06 00:00:00,language,health-human-services,3719,es-ec
2019-05-06 00:00:00,language,health-human-services,3716,sl-si
2019-05-06 00:00:00,language,health-human-services,3457,ar-ae
2019-05-06 00:00:00,language,health-human-services,3275,fa-ir
2019-05-06 00:00:00,language,health-human-services,3231,es-cr
2019-05-06 00:00:00,language,health-human-services,3214,tr
2019-05-06 00:00:00,language,health-human-services,3051,c
2019-05-06 00:00:00,language,health-human-services,3049,es-gt
2019-05-06 00:00:00,language,health-human-services,2984,zh-hk
2019-05-06 00:00:00,language,health-human-services,2922,ar-eg
2019-05-06 00:00:00,language,health-human-services,2715,vi
2019-05-06 00:00:00,language,health-human-services,2683,cs
2019-05-06 00:00:00,language,health-human-services,2650,fa
2019-05-06 00:00:00,language,health-human-services,2534,lt
2019-05-06 00:00:00,language,health-human-services,2480,es-bo
2019-05-06 00:00:00,language,health-human-services,2404,ko
2019-05-06 00:00:00,language,health-human-services,2311,uk-ua
2019-05-06 00:00:00,language,health-human-services,2221,en-my
2019-05-06 00:00:00,language,health-human-services,2215,hi-in
2019-05-06 00:00:00,language,health-human-services,2099,th
2019-05-06 00:00:00,language,health-human-services,2092,ro
2019-05-06 00:00:00,language,health-human-services,2067,el
2019-05-06 00:00:00,language,health-human-services,1935,zh
2019-05-06 00:00:00,language,health-human-services,1861,es-pa
2019-05-06 00:00:00,language,health-human-services,1827,da
2019-05-06 00:00:00,language,health-human-services,1756,bg-bg
2019-05-06 00:00:00,language,health-human-services,1571,et-ee
2019-05-06 00:00:00,language,health-human-services,1529,es-sv
2019-05-06 00:00:00,language,health-human-services,1507,es-ve
2019-05-06 00:00:00,language,health-human-services,1483,sr-rs
2019-05-06 00:00:00,language,health-human-services,1414,he
2019-05-06 00:00:00,language,health-human-services,1390,sk
2019-05-06 00:00:00,language,health-human-services,1353,sv
2019-05-06 00:00:00,language,health-human-services,1332,hi
2019-05-06 00:00:00,language,health-human-services,1278,en-pk
2019-05-06 00:00:00,language,health-human-services,1207,lv-lv
2019-05-06 00:00:00,language,health-human-services,1181,sl
2019-05-06 00:00:00,language,health-human-services,1174,lt-lt
2019-05-06 00:00:00,language,health-human-services,1149,es-hn
2019-05-06 00:00:00,language,health-human-services,1132,es-uy
2019-05-06 00:00:00,language,health-human-services,1120,es-do
2019-05-06 00:00:00,language,health-human-services,942,es-py
2019-05-06 00:00:00,language,health-human-services,937,zh-hans-cn
2019-05-06 00:00:00,language,health-human-services,921,hr
2019-05-06 00:00:00,language,health-human-services,903,ar-sa
2019-05-06 00:00:00,language,health-human-services,899,hu
2019-05-06 00:00:00,language,health-human-services,887,fi
2019-05-06 00:00:00,language,health-human-services,797,es-pr
2019-05-06 00:00:00,language,health-human-services,714,en-hk
2019-05-06 00:00:00,language,health-human-services,705,nb
2019-05-06 00:00:00,language,health-human-services,699,es-la
2019-05-06 00:00:00,language,health-human-services,697,es-ni
2019-05-06 00:00:00,language,health-human-services,692,fil
2019-05-06 00:00:00,language,health-human-services,686,bg
2019-05-06 00:00:00,language,health-human-services,670,en-id
2019-05-06 00:00:00,language,health-human-services,669,pt
2019-05-06 00:00:00,language,health-human-services,637,it-ch
2019-05-06 00:00:00,language,health-human-services,621,sr
2019-05-06 00:00:00,language,health-human-services,602,en-de
2019-05-06 00:00:00,language,health-human-services,488,ar-iq
2019-05-06 00:00:00,language,health-human-services,477,en-nl
2019-05-06 00:00:00,language,health-human-services,438,uk
2019-05-06 00:00:00,language,health-human-services,414,en-zg
2019-05-06 00:00:00,language,health-human-services,354,en-se
2019-05-06 00:00:00,language,health-human-services,348,en-be
2019-05-06 00:00:00,language,health-human-services,348,is-is
2019-05-06 00:00:00,language,health-human-services,342,ms-my
2019-05-06 00:00:00,language,health-human-services,335,en-ng
2019-05-06 00:00:00,language,health-human-services,316,ar-jo
2019-05-06 00:00:00,language,health-human-services,295,mr-in
2019-05-06 00:00:00,language,health-human-services,283,en-pr
2019-05-06 00:00:00,language,health-human-services,278,lv
2019-05-06 00:00:00,language,health-human-services,274,en-zw
2019-05-06 00:00:00,language,health-human-services,266,en-ke
2019-05-06 00:00:00,language,health-human-services,262,ru-ua
2019-05-06 00:00:00,language,health-human-services,249,en-il
2019-05-06 00:00:00,language,health-human-services,228,es-es_tradnl
2019-05-06 00:00:00,language,health-human-services,220,en-tt
2019-05-06 00:00:00,language,health-human-services,212,en-jm
2019-05-06 00:00:00,language,health-human-services,202,en-ch
2019-05-06 00:00:00,language,health-human-services,195,gu-in
2019-05-06 00:00:00,language,health-human-services,193,(not set)
2019-05-06 00:00:00,language,health-human-services,192,ar-om
2019-05-06 00:00:00,language,health-human-services,172,"es-es,es"
2019-05-06 00:00:00,language,health-human-services,161,eu
2019-05-06 00:00:00,language,health-human-services,154,ar-sy
2019-05-06 00:00:00,language,health-human-services,151,en-dk
2019-05-06 00:00:00,language,health-human-services,147,ta
2019-05-06 00:00:00,language,health-human-services,145,en-zm
2019-05-06 00:00:00,language,health-human-services,145,et
2019-05-06 00:00:00,language,health-human-services,142,mk-mk
2019-05-06 00:00:00,language,health-human-services,141,ar-ye
2019-05-06 00:00:00,language,health-human-services,139,el-cy
2019-05-06 00:00:00,language,health-human-services,134,en-fi
2019-05-06 00:00:00,language,health-human-services,128,bn-in
2019-05-06 00:00:00,language,health-human-services,128,ta-in
2019-05-06 00:00:00,language,health-human-services,127,en-029
2019-05-06 00:00:00,language,health-human-services,124,gl-es
2019-05-06 00:00:00,language,health-human-services,124,ka-ge
2019-05-06 00:00:00,language,health-human-services,123,en-bd
2019-05-06 00:00:00,language,health-human-services,123,gl
2019-05-06 00:00:00,language,health-human-services,121,en-bw
2019-05-06 00:00:00,language,health-human-services,119,bn
2019-05-06 00:00:00,language,health-human-services,119,cy
2019-05-06 00:00:00,language,health-human-services,113,en-gh
2019-05-06 00:00:00,language,health-human-services,108,es-cu
2019-05-06 00:00:00,language,health-human-services,107,us
2019-05-06 00:00:00,language,health-human-services,106,en-ae
2019-05-06 00:00:00,language,health-human-services,106,en-ug
2019-05-06 00:00:00,language,health-human-services,105,fil-ph
2019-05-06 00:00:00,language,health-human-services,104,bn-bd
2019-05-05 00:00:00,language,health-human-services,4773585,en-us
2019-05-05 00:00:00,language,health-human-services,783964,en-gb
2019-05-05 00:00:00,language,health-human-services,560306,es-es
2019-05-05 00:00:00,language,health-human-services,414852,es-419
2019-05-05 00:00:00,language,health-human-services,340188,zh-cn
2019-05-05 00:00:00,language,health-human-services,219469,es-us
2019-05-05 00:00:00,language,health-human-services,124527,en-au
2019-05-05 00:00:00,language,health-human-services,123924,es
2019-05-05 00:00:00,language,health-human-services,114655,en-ca
2019-05-05 00:00:00,language,health-human-services,98824,es-xl
2019-05-05 00:00:00,language,health-human-services,74709,pt-br
2019-05-05 00:00:00,language,health-human-services,64584,es-mx
2019-05-05 00:00:00,language,health-human-services,60866,it-it
2019-05-05 00:00:00,language,health-human-services,58456,zh-tw
2019-05-05 00:00:00,language,health-human-services,58189,fr-fr
2019-05-05 00:00:00,language,health-human-services,58107,en
2019-05-05 00:00:00,language,health-human-services,53040,de-de
2019-05-05 00:00:00,language,health-human-services,46935,en-in
2019-05-05 00:00:00,language,health-human-services,39412,ja-jp
2019-05-05 00:00:00,language,health-human-services,36511,tr-tr
2019-05-05 00:00:00,language,health-human-services,32934,ru-ru
2019-05-05 00:00:00,language,health-human-services,31988,nl-nl
2019-05-05 00:00:00,language,health-human-services,31399,ko-kr
2019-05-05 00:00:00,language,health-human-services,24627,ja
2019-05-05 00:00:00,language,health-human-services,24299,es-ar
2019-05-05 00:00:00,language,health-human-services,20637,pl-pl
2019-05-05 00:00:00,language,health-human-services,19927,de
2019-05-05 00:00:00,language,health-human-services,17998,ar
2019-05-05 00:00:00,language,health-human-services,17646,sv-se
2019-05-05 00:00:00,language,health-human-services,17346,fr
2019-05-05 00:00:00,language,health-human-services,15020,el-gr
2019-05-05 00:00:00,language,health-human-services,14540,es-co
2019-05-05 00:00:00,language,health-human-services,14234,en-sg
2019-05-05 00:00:00,language,health-human-services,14189,pt-pt
2019-05-05 00:00:00,language,health-human-services,13945,vi-vn
2019-05-05 00:00:00,language,health-human-services,12084,es-pe
2019-05-05 00:00:00,language,health-human-services,12051,nb-no
2019-05-05 00:00:00,language,health-human-services,11756,en-za
2019-05-05 00:00:00,language,health-human-services,11624,he-il
2019-05-05 00:00:00,language,health-human-services,11407,es-cl
2019-05-05 00:00:00,language,health-human-services,11214,en-ie
2019-05-05 00:00:00,language,health-human-services,11144,da-dk
2019-05-05 00:00:00,language,health-human-services,11074,th-th
2019-05-05 00:00:00,language,health-human-services,10843,id-id
2019-05-05 00:00:00,language,health-human-services,9725,en-ph
2019-05-05 00:00:00,language,health-human-services,8024,en-nz
2019-05-05 00:00:00,language,health-human-services,7434,fi-fi
2019-05-05 00:00:00,language,health-human-services,7205,ro-ro
2019-05-05 00:00:00,language,health-human-services,7098,hu-hu
2019-05-05 00:00:00,language,health-human-services,6994,ru
2019-05-05 00:00:00,language,health-human-services,6680,ca-es
2019-05-05 00:00:00,language,health-human-services,6571,cs-cz
2019-05-05 00:00:00,language,health-human-services,6148,pl
2019-05-05 00:00:00,language,health-human-services,5805,nl-be
2019-05-05 00:00:00,language,health-human-services,5441,id
2019-05-05 00:00:00,language,health-human-services,4931,fr-ca
2019-05-05 00:00:00,language,health-human-services,4611,it
2019-05-05 00:00:00,language,health-human-services,4565,de-ch
2019-05-05 00:00:00,language,health-human-services,4420,sk-sk
2019-05-05 00:00:00,language,health-human-services,4341,de-at
2019-05-05 00:00:00,language,health-human-services,4270,hr-hr
2019-05-05 00:00:00,language,health-human-services,3840,nl
2019-05-05 00:00:00,language,health-human-services,3589,ar-ae
2019-05-05 00:00:00,language,health-human-services,3191,es-ec
2019-05-05 00:00:00,language,health-human-services,3152,fa-ir
2019-05-05 00:00:00,language,health-human-services,3038,ar-eg
2019-05-05 00:00:00,language,health-human-services,2906,sl-si
2019-05-05 00:00:00,language,health-human-services,2738,ca
2019-05-05 00:00:00,language,health-human-services,2667,tr
2019-05-05 00:00:00,language,health-human-services,2649,fa
2019-05-05 00:00:00,language,health-human-services,2621,fr-be
2019-05-05 00:00:00,language,health-human-services,2559,es-cr
2019-05-05 00:00:00,language,health-human-services,2383,es-gt
2019-05-05 00:00:00,language,health-human-services,2317,hi-in
2019-05-05 00:00:00,language,health-human-services,2310,zh-hk
2019-05-05 00:00:00,language,health-human-services,2268,vi
2019-05-05 00:00:00,language,health-human-services,2113,fr-ch
2019-05-05 00:00:00,language,health-human-services,2040,lt
2019-05-05 00:00:00,language,health-human-services,1874,es-bo
2019-05-05 00:00:00,language,health-human-services,1865,en-my
2019-05-05 00:00:00,language,health-human-services,1756,bg-bg
2019-05-05 00:00:00,language,health-human-services,1722,zh
2019-05-05 00:00:00,language,health-human-services,1609,el
2019-05-05 00:00:00,language,health-human-services,1596,uk-ua
2019-05-05 00:00:00,language,health-human-services,1571,th
2019-05-05 00:00:00,language,health-human-services,1563,ko
2019-05-05 00:00:00,language,health-human-services,1558,ro
2019-05-05 00:00:00,language,health-human-services,1467,cs
2019-05-05 00:00:00,language,health-human-services,1385,sr-rs
2019-05-05 00:00:00,language,health-human-services,1332,es-ve
2019-05-05 00:00:00,language,health-human-services,1322,en-pk
2019-05-05 00:00:00,language,health-human-services,1311,hi
2019-05-05 00:00:00,language,health-human-services,1305,he
2019-05-05 00:00:00,language,health-human-services,1256,es-sv
2019-05-05 00:00:00,language,health-human-services,1081,es-pa
2019-05-05 00:00:00,language,health-human-services,1053,sv
2019-05-05 00:00:00,language,health-human-services,1044,lt-lt
2019-05-05 00:00:00,language,health-human-services,1006,et-ee
2019-05-05 00:00:00,language,health-human-services,983,lv-lv
2019-05-05 00:00:00,language,health-human-services,967,da
2019-05-05 00:00:00,language,health-human-services,952,zh-hans-cn
2019-05-05 00:00:00,language,health-human-services,932,es-uy
2019-05-05 00:00:00,language,health-human-services,912,ar-sa
2019-05-05 00:00:00,language,health-human-services,911,sk
2019-05-05 00:00:00,language,health-human-services,910,es-hn
2019-05-05 00:00:00,language,health-human-services,867,sl
2019-05-05 00:00:00,language,health-human-services,741,es-do
2019-05-05 00:00:00,language,health-human-services,729,hu
2019-05-05 00:00:00,language,health-human-services,696,es-py
2019-05-05 00:00:00,language,health-human-services,664,hr
2019-05-05 00:00:00,language,health-human-services,643,en-hk
2019-05-05 00:00:00,language,health-human-services,637,en-id
2019-05-05 00:00:00,language,health-human-services,629,bg
2019-05-05 00:00:00,language,health-human-services,621,fil
2019-05-05 00:00:00,language,health-human-services,620,es-pr
2019-05-05 00:00:00,language,health-human-services,602,fi
2019-05-05 00:00:00,language,health-human-services,582,es-la
2019-05-05 00:00:00,language,health-human-services,570,sr
2019-05-05 00:00:00,language,health-human-services,562,c
2019-05-05 00:00:00,language,health-human-services,510,ar-iq
2019-05-05 00:00:00,language,health-human-services,500,nb
2019-05-05 00:00:00,language,health-human-services,498,ar-jo
2019-05-05 00:00:00,language,health-human-services,453,es-ni
2019-05-05 00:00:00,language,health-human-services,425,pt
2019-05-05 00:00:00,language,health-human-services,415,en-de
2019-05-05 00:00:00,language,health-human-services,395,it-ch
2019-05-05 00:00:00,language,health-human-services,386,uk
2019-05-05 00:00:00,language,health-human-services,334,mr-in
2019-05-05 00:00:00,language,health-human-services,330,ms-my
2019-05-05 00:00:00,language,health-human-services,323,en-zg
2019-05-05 00:00:00,language,health-human-services,261,en-nl
2019-05-05 00:00:00,language,health-human-services,241,en-ng
2019-05-05 00:00:00,language,health-human-services,238,en-il
2019-05-05 00:00:00,language,health-human-services,230,en-pr
2019-05-05 00:00:00,language,health-human-services,222,en-tt
2019-05-05 00:00:00,language,health-human-services,219,ru-ua
2019-05-05 00:00:00,language,health-human-services,199,is-is
2019-05-05 00:00:00,language,health-human-services,197,en-jm
2019-05-05 00:00:00,language,health-human-services,190,en-zw
2019-05-05 00:00:00,language,health-human-services,182,lv
2019-05-05 00:00:00,language,health-human-services,181,ar-sy
2019-05-05 00:00:00,language,health-human-services,171,en-ke
2019-05-05 00:00:00,language,health-human-services,170,en-se
2019-05-05 00:00:00,language,health-human-services,163,en-be
2019-05-05 00:00:00,language,health-human-services,162,gu-in
2019-05-05 00:00:00,language,health-human-services,161,"es-es,es"
2019-05-05 00:00:00,language,health-human-services,154,ar-om
2019-05-05 00:00:00,language,health-human-services,151,(not set)
2019-05-05 00:00:00,language,health-human-services,147,ta
2019-05-05 00:00:00,language,health-human-services,142,ar-ye
2019-05-05 00:00:00,language,health-human-services,136,bn-in
2019-05-05 00:00:00,language,health-human-services,128,en-bd
2019-05-05 00:00:00,language,health-human-services,128,gl-es
2019-05-05 00:00:00,language,health-human-services,122,et
2019-05-05 00:00:00,language,health-human-services,122,ta-in
2019-05-05 00:00:00,language,health-human-services,119,bn
2019-05-05 00:00:00,language,health-human-services,119,en-eg
2019-05-05 00:00:00,language,health-human-services,119,en-zm
2019-05-05 00:00:00,language,health-human-services,113,en-ch
2019-05-05 00:00:00,language,health-human-services,112,es-es_tradnl
2019-05-05 00:00:00,language,health-human-services,110,cy
2019-05-05 00:00:00,language,health-human-services,108,ka-ge
2019-05-05 00:00:00,language,health-human-services,107,en-fi
2019-05-05 00:00:00,language,health-human-services,104,el-cy
2019-05-05 00:00:00,language,health-human-services,104,fr-ma
2019-05-05 00:00:00,language,health-human-services,103,en-ae
2019-05-05 00:00:00,language,health-human-services,102,fr-dz
2019-05-04 00:00:00,language,health-human-services,4182597,en-us
2019-05-04 00:00:00,language,health-human-services,711710,en-gb
2019-05-04 00:00:00,language,health-human-services,491684,es-es
2019-05-04 00:00:00,language,health-human-services,380487,es-419
2019-05-04 00:00:00,language,health-human-services,240066,zh-cn
2019-05-04 00:00:00,language,health-human-services,201304,es-us
2019-05-04 00:00:00,language,health-human-services,120923,es
2019-05-04 00:00:00,language,health-human-services,107850,en-ca
2019-05-04 00:00:00,language,health-human-services,97791,en-au
2019-05-04 00:00:00,language,health-human-services,93758,es-xl
2019-05-04 00:00:00,language,health-human-services,61764,pt-br
2019-05-04 00:00:00,language,health-human-services,58112,es-mx
2019-05-04 00:00:00,language,health-human-services,55214,it-it
2019-05-04 00:00:00,language,health-human-services,51346,fr-fr
2019-05-04 00:00:00,language,health-human-services,51293,en
2019-05-04 00:00:00,language,health-human-services,46889,en-in
2019-05-04 00:00:00,language,health-human-services,42262,de-de
2019-05-04 00:00:00,language,health-human-services,39450,zh-tw
2019-05-04 00:00:00,language,health-human-services,35177,ja-jp
2019-05-04 00:00:00,language,health-human-services,31065,tr-tr
2019-05-04 00:00:00,language,health-human-services,30032,ru-ru
2019-05-04 00:00:00,language,health-human-services,26183,nl-nl
2019-05-04 00:00:00,language,health-human-services,25856,ko-kr
2019-05-04 00:00:00,language,health-human-services,22651,ar
2019-05-04 00:00:00,language,health-human-services,21656,ja
2019-05-04 00:00:00,language,health-human-services,21588,es-ar
2019-05-04 00:00:00,language,health-human-services,16136,de
2019-05-04 00:00:00,language,health-human-services,16093,pl-pl
2019-05-04 00:00:00,language,health-human-services,15708,fr
2019-05-04 00:00:00,language,health-human-services,14910,sv-se
2019-05-04 00:00:00,language,health-human-services,13898,es-co
2019-05-04 00:00:00,language,health-human-services,13678,el-gr
2019-05-04 00:00:00,language,health-human-services,13546,pt-pt
2019-05-04 00:00:00,language,health-human-services,12963,vi-vn
2019-05-04 00:00:00,language,health-human-services,11628,en-sg
2019-05-04 00:00:00,language,health-human-services,11392,th-th
2019-05-04 00:00:00,language,health-human-services,10754,es-pe
2019-05-04 00:00:00,language,health-human-services,10461,en-ie
2019-05-04 00:00:00,language,health-human-services,9898,nb-no
2019-05-04 00:00:00,language,health-human-services,9877,es-cl
2019-05-04 00:00:00,language,health-human-services,9052,en-za
2019-05-04 00:00:00,language,health-human-services,9036,da-dk
2019-05-04 00:00:00,language,health-human-services,8696,id-id
2019-05-04 00:00:00,language,health-human-services,8201,en-ph
2019-05-04 00:00:00,language,health-human-services,7513,he-il
2019-05-04 00:00:00,language,health-human-services,6668,ru
2019-05-04 00:00:00,language,health-human-services,6380,ro-ro
2019-05-04 00:00:00,language,health-human-services,6343,fi-fi
2019-05-04 00:00:00,language,health-human-services,6065,hu-hu
2019-05-04 00:00:00,language,health-human-services,6060,ca-es
2019-05-04 00:00:00,language,health-human-services,5564,cs-cz
2019-05-04 00:00:00,language,health-human-services,4878,nl-be
2019-05-04 00:00:00,language,health-human-services,4866,id
2019-05-04 00:00:00,language,health-human-services,4828,pl
2019-05-04 00:00:00,language,health-human-services,4780,it
2019-05-04 00:00:00,language,health-human-services,4700,ar-ae
2019-05-04 00:00:00,language,health-human-services,4544,en-nz
2019-05-04 00:00:00,language,health-human-services,4341,fr-ca
2019-05-04 00:00:00,language,health-human-services,3865,ar-eg
2019-05-04 00:00:00,language,health-human-services,3771,de-ch
2019-05-04 00:00:00,language,health-human-services,3728,sk-sk
2019-05-04 00:00:00,language,health-human-services,3703,de-at
2019-05-04 00:00:00,language,health-human-services,3489,hr-hr
2019-05-04 00:00:00,language,health-human-services,3308,nl
2019-05-04 00:00:00,language,health-human-services,3034,fa-ir
2019-05-04 00:00:00,language,health-human-services,2742,es-ec
2019-05-04 00:00:00,language,health-human-services,2524,sl-si
2019-05-04 00:00:00,language,health-human-services,2487,tr
2019-05-04 00:00:00,language,health-human-services,2462,fa
2019-05-04 00:00:00,language,health-human-services,2461,ca
2019-05-04 00:00:00,language,health-human-services,2377,hi-in
2019-05-04 00:00:00,language,health-human-services,2346,es-cr
2019-05-04 00:00:00,language,health-human-services,2250,es-gt
2019-05-04 00:00:00,language,health-human-services,2127,vi
2019-05-04 00:00:00,language,health-human-services,2118,fr-be
2019-05-04 00:00:00,language,health-human-services,1745,fr-ch
2019-05-04 00:00:00,language,health-human-services,1676,zh-hk
2019-05-04 00:00:00,language,health-human-services,1635,es-bo
2019-05-04 00:00:00,language,health-human-services,1604,bg-bg
2019-05-04 00:00:00,language,health-human-services,1556,lt
2019-05-04 00:00:00,language,health-human-services,1544,el
2019-05-04 00:00:00,language,health-human-services,1530,th
2019-05-04 00:00:00,language,health-human-services,1480,uk-ua
2019-05-04 00:00:00,language,health-human-services,1464,ko
2019-05-04 00:00:00,language,health-human-services,1400,ro
2019-05-04 00:00:00,language,health-human-services,1399,en-my
